task,source,remark,signature,slot,index_in_block,block_time_utc,mint,spend_sol_equiv,stable_usd_spent,rate_usd_per_sol,rate_source,pool_vault,pool_owner,quote_mint,split_route,price_0,price_30s,growth_30s,last_trade_is_source_30s,why_no_growth_30s,price_60s,growth_60s,last_trade_is_source_60s,why_no_growth_60s,crowd_30s,crowd_30s_copy_wallets,crowd_30s_rule2,why_no_crowd,dt8,dt8_slot,dt8_lag_slots,dt8_index_in_block,dt8_before_source,dt8_sig,dt8_why,window_tx_30s,window_tx_60s,price_30s_sig,price_60s_sig,anchor_slot
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,ZDadp1kxj3q46yU8TUqiVsxHycyuzHoTDh3fQ844XFB9ThP1iK1kY5WTDMS4F6f3V1hnwuajnEWHFA17mxsWGq4,447924409,49,2026-09-17T23:51:27Z,HxG3mtV1opzte837rKM5wBR2rPNTdRF5kYkMxf9dpump,2.006262,,,,4jeBKiRfmtjBByjMb9dQgydqw76zXajcAWtQSQiEKH3m,2yPrkVCdDBaa3JybuYRuSwMxXH8tx1RTrFSMj4rBuRJn,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,False,0.01644611442772609650183175678,0.01791026303353019626525352453,1.089027,False,,0.02017262957509386341397117608,1.226589,False,,108,0,1,,нет,,,,,,,239,440,2PSYyJZvEBWcq8EX9tvHhjSiVKFxK9dfnJTbUaDPqxUreFo2j77ASFcieGdcktxSbUxCroWswddNZmDf5WiiECcV,5xBv5nb4xFT18JLFQVbUAAoj5dK6Kvs9R1ikN2KKDsgvUPTrHKpBQgdSJuy8sht1wEbRk3coWQ8U9Yyojnks2FWF,447924603
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,5siLoek6Puih7i5AQ4UuNPcjdzMtMFiBN1zmbxZo7EEh77WD6Ra7ZAonxp3tBKQnup91r1M1YhfERqFJNdyCyv8H,447956096,22,2026-09-18T02:38:54Z,A2oMu6cYg6kJpiJ8kSLvRWoDL9SdEQmGj2tFpBsiXBni,5.012229,,,,32tmQstg43AAAmH2NcomMKdGVQYjxssW4bTGWTKQ4wQM,Ap317cevFJbGQosaTLHKfyj2fctuaRBQbNPz3eecK2PE,So11111111111111111111111111111111111111112,False,3.056331155497294475925153352E-7,3.022157967316299069088144228E-7,0.988819,False,,3.028842298910960737809346706E-7,0.991006,False,,6,0,0,,нет,,,,,,,11,12,VL7YBd288wGNmvG5pagKNjF5qkUPGe81CDttL3PoMJNsbTJ8qLF9bbLAivaUzLcDKLtaK5N9EspNY4H5pt28qa7,5ckmuzZ9oXmXbjxFoQU9AcwpC3RU8KgUqttk2fCJ6kr8RspuopxXXtW9CcqVSFfKHcpk4QZNWmcymNvvNZStJTsU,447956290
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,5fRw7QNeaZJcjF1vB1GHECCwJGMq9wYKhBA6kn2BQ3UwVHM9mtnBSHEaR9LznKcjqc6L9iTDx1EwHtrJmJTrd5Ku,448803353,582,2026-09-20T17:47:13Z,95pCcNPexz8rg1Sazi2GscfAGSFy3NXSPDL9TdEMZE2V,10.004543,,,,5brtxF3FM2MPVoJJf42ZUuNR7joMewTRv3cN2Mfc4LPT,CycQvMMzg9YS8LQ52vGyeSy2H1bVBtW26NL8tznRQU8X,So11111111111111111111111111111111111111112,False,0.000003828428532165939489422769210,,,,история хранилища в окне не выкачана,,,,история хранилища в окне не выкачана,,,,окно не выкачано целиком (> 10000 подписей),нет,,,,,,,0,2921,,,448803584
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,2J1k2DStySKF65agVGSp7gDW2EBN6aK2dfSqGTNHa4JuW4VJv9W2EQfGqYnhkMdgbuwvwMQVbVQdzKU4vfd9g8TA,448820392,641,2026-09-20T19:03:11Z,EKtmPPLaCbEEKiwoHHtV7TsRsmPXs5CMGtQtZFSiinsc,91.320217,10000.0,109.50477645284695,same_tx,8v9ZYVWdCrewaZhiLipdCzaJ5w1SxLyGizmYSAeNwHFf,J2TSxhVQofzzhpigvwwk2daW8nYziyriqGPx3q7NCXBd,So11111111111111111111111111111111111111112,False,0.00003549914009909003996599090579,,,,история хранилища в окне не выкачана,,,,история хранилища в окне не выкачана,,,,окно не выкачано целиком (> 10000 подписей),нет,,,,,,,3327,7083,,,448820623
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,5qTYvzunbUxqbBvcx3z9ZV8aEixQ57hN3w3ADHh54psUGR5rxCpD5hQ1igYcsXN2o3b4q4DneBpZ1tHf97cuU1mx,448840452,768,2026-09-20T20:32:51Z,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,3.626389,400.0,110.3193126949637,same_tx,8fptc8TAf4g3RCgjWzTesLVL9k85JQcjkUS9B69k2cs7,9skwAP585Et2bs6TS9KJ6SrAzXgSjxPgs8xDLes2uWHS,So11111111111111111111111111111111111111112,False,3.844082059951386435396715266E-7,,,,история хранилища в окне не выкачана,,,,история хранилища в окне не выкачана,,,,окно не выкачано целиком (> 10000 подписей),нет,,,,,,,0,4066,,,448840683
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,2pWStMGp7EQQP9Ro8gzs3eCaFZN1Bbe8g47NVbgyQUaNMGjXHxfo2MCwAhc1ZJQFHnZY1Fb3NaZag6cpMWv5m5Nt,448853031,51,2026-09-20T21:28:49Z,BJ9mPPkCqnMisMiv7JQW7MJ2fgDyjm9udmwHZuJ2YcTf,8.317882,914.056219,109.89050349681752,same_tx,DDQFcwmwCxQyY48jWAhDEKPH1RRVteppTbLpTnYduXz2,CKdWdZ7bAWw84h5WKEpKkQmFFoqXQgn5YCP56vPhTiXq,So11111111111111111111111111111111111111112,False,9.090492230872718284665330432E-7,0.000001391866604249984528640457036,1.531123,False,,0.000001145424877715558391551687782,1.260025,False,,,,,в окне 30 с 1842 транзакций > предела 1500,нет,,,,,,,1842,3417,4Y4aYgMyWLzZF5pnGvXvWLnW8upt2WMPGH5CK5p7TDtGKVwR9jSAqeMSeKhawKgWwi7iYDm6K2MSZ3KzHjHUmAy5,4AsyEcpg9SmwdDq7XAqw7QEm4mCJAoqt4X8z9wgU1Db8FC3CPLn4wkEDp6G7Z5TuCJP4Dxv9hMePZePiSZfcxhiF,448853262
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,2VRw9VAucn76czax9nT5ZfsU1D8665f37nVJqMfK3sSJoFLB1QEBLE36Uuujj3Bb3ck1hLMC9UJBcvG4tDm3H2dV,449093479,121,2026-09-21T15:18:29Z,95pCcNPexz8rg1Sazi2GscfAGSFy3NXSPDL9TdEMZE2V,21.403341,1927.838846,90.0718641462503,same_tx,5brtxF3FM2MPVoJJf42ZUuNR7joMewTRv3cN2Mfc4LPT,CycQvMMzg9YS8LQ52vGyeSy2H1bVBtW26NL8tznRQU8X,So11111111111111111111111111111111111111112,False,6.496285586362124265514538203E-7,9.375062356376362564082590902E-7,1.443142,False,,8.528021131552714094362958309E-7,1.312753,False,,27,1,0,,нет,,,,,,,189,202,4knovrHAkGkF7XDsp9VhXztefLiHKhmx2W2Vk3yuxkH9xptuAXfy2fjYbJEyGP65U1RyuwPX8jxj2hYJV8rkvHib,5dxRbFt51NjMvK7rKayKLuGJcBmU8jEHNiMxywfR4yp9CHkiUXPZMDf5UJtU9yg59ofcQtFzwzwK6mi6KFJUKyVj,449093704
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,2aiRx4WJVK4HA1w8JtzrbrFoZ8bnTZ2da4A9duq1hYway9TdECMxer9yc6acTuNbbdq8zVJomPNLg84Pq16inFFi,449196502,737,2026-09-21T22:58:10Z,8TSUhXRhpEFtUVfDFAQdYCwgp2mEbs2jQk7tAYc1pump,3.772962,450.0,119.26970067038695,same_tx,7DfGL9tZRMWR4X7SpwgHrG6e6PQ3CG1YwLeM5q2RvgDu,EJE62tNy5cyD2BsaA3GuR3zT3S5FvwpYhVxNcMof3cXi,,False,,,,,пул: неоднозначная котировка: 2 встречных счетов (EPjFWd),,,,пул: неоднозначная котировка: 2 встречных счетов (EPjFWd),84,1,0,,нет,,,,,,,142,257,,,449196727
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,3Qt3fxA8WmwQzJ2yzYhzHNyU5vkzND493YuKaiLFMrZ2yR2KjHXALY2GaSXqdRTguZtAuTwBNyNamgLn7qtVFRfu,449450287,1170,2026-09-22T17:47:10Z,DFmkM8ZhfvkuzWz5gyMEkH2ocLP7qxyCaSme9TYqGczN,9.251313,1089.13505,117.72762206546108,same_tx,YiRtZs9RtSQ1vdYxFagMfoNWqM63tdusAbzWj7y6iAc,YqkBfiwLrqiXM8B3bssp2NjtiGhMWegysbtB5bjb9gc,So11111111111111111111111111111111111111112,False,0.000001590993953121161457598181486,,,,история хранилища в окне не выкачана,,,,история хранилища в окне не выкачана,,,,окно не выкачано целиком (> 10000 подписей),нет,,,,,,,1046,3917,,,449450512
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,Fkise4ZbAYBXUj1N6EtxhkyS4RU2yoTzppFyq96ddxQXiTMkXxqbWL5LBZsnz6auVts3s2y7tLtT9erPa5KK2Ah,447879271,1255,2026-09-17T19:52:50Z,5fz3ZxQeygnQ5ZUKR7RRrHuGm1oDXex48buYEM2T3hR7,9.893608,1000.0,101.1559474917102,same_tx,95CywCqrH2paveYXg4AbTdYuUBeogq6wwvfEAUuTAPcv,A8kixEZRyvgb89i89LBCUSB8oKPbTtadVGJFGFxJyaVu,So11111111111111111111111111111111111111112,False,0.000001901703030523763863992404324,,,,история хранилища в окне не выкачана,,,,история хранилища в окне не выкачана,,,,окно не выкачано целиком (> 10000 подписей),нет,,,,,,,0,2946,,,447879461
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,3vzWr8fvcP6RK8WfibqMJ2oXCbsvXpP2QyGKYCP8nSS62rADRyaQ3CqcjXjis8gUvmwNzLeFLn9YiTXXRHeKmhUe,447879900,1159,2026-09-17T19:56:12Z,71vgX4eNJ4sU2XSFnWEcvf7wNNerWHqVHyDkEQ8paFeA,2.493048,250.0,101.19475056036391,same_tx,DJdLL7aG5xMNX93oJ5tgkdcpxGLfM4rCCPr33P54UNAJ,WLHv2UAZm6z4KyaaELi5pjdbJh6RESMva1Rnn8pJVVh,RUMsPfFZFnN1ZmGANwP7FNMJMjKH4m9RiMePrtVtLe7,False,7.222254713524666314367335195E-7,4.359387308685640009814148367E-7,0.603605,False,,4.263539650322168724320582304E-7,0.590334,False,,18,0,0,,нет,,,,,,,63,64,WmpLEi9LbjnzKrBCtnq5P4KgLRJ9YrinMcmUsXQRisRP2Lgg5VFzfpp6ZPJa9PNbUgCYqLD43TT1qW5H78LuuCH,Nd9rYU1sNje5u2Xy9LWbW2Ax1RhGUH8MQQbbhLhrLUd7BUTZBxosjUuRfJkktrVDioUYhTTdZ2cmUMdZoJ7EK5C,447880094
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,5bjUC3LQhrekdyUzcfntCuQqKPx9zN6QFBgnJ86UNu9o2xznM1UJnyFwEKb1f2ALw6GNiRt9eAbtaB2sQUjYU1wj,447924991,71,2026-09-17T23:54:31Z,4i5FqkfYDAPcEVcXyuVyaaBcz3bpwJPqDkmaF36kpump,16.794344,1500.0,89.3157841401781,same_tx,5kfrFptN3KX23SAHCCoWK788gMKVAC9nUESb6UomHohd,8Q5jAjkPxwV1ZmNGA36GRXoscFZJBAQDzm8QoGfg7C55,So11111111111111111111111111111111111111112,False,0.000001363668087601501467989927723,0.000002106851587861196747892735813,1.544989,False,,0.000001968504307520685277728998977,1.443536,False,,133,0,4,,нет,,,,,,,931,1975,5mwXafmAXNmxkTwm391mMc43R5Z8XfRScLag2MUJspbAWdsMEXCSvN3hbEgzd66MkVUEaYVcqpDUrLQgQ63Uv5oS,4uYceXb8Dsd1HLQkPZMFXhM7iefxDKkFTHKwtwUK6C9haBSw34GCGPryVJcymWAWo2bDrdp7Ers1AM8mhuvy9FFC,447925189
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,65QCPjf9exAevpDcmNKYUc3YBgz3H4n7F3hfWSaHkdQT8WxTaxpXPp6YG7c5bFbAZLbQUQjQaJzh3ZD593Nw4MWr,447940432,552,2026-09-18T01:16:08Z,4i5FqkfYDAPcEVcXyuVyaaBcz3bpwJPqDkmaF36kpump,16.743715,1700.0,101.53397260497478,same_tx,5kfrFptN3KX23SAHCCoWK788gMKVAC9nUESb6UomHohd,8Q5jAjkPxwV1ZmNGA36GRXoscFZJBAQDzm8QoGfg7C55,So11111111111111111111111111111111111111112,False,0.000001427623554008189694940566080,0.000001661407627396791775285536448,1.163758,False,,0.000001647660982495368714137912930,1.154128,False,,81,0,1,,нет,,,,,,,636,1026,24x7bANNpEAVvQ8v8Kxy7BZ6WWqqGYQwFniVzBgipGjkP8geSMoQ23dWWejte7xGnPQG95qz1MsAv8iNGkUMcRN7,64z8LUWcG14Mvd1iWLzzTbgeQnYxtYFSGdg4YMor7d6nhPW9WCh6HuVzxmAwk5dpEuFPNV22t1KuzDaWYUM4tsYR,447940626
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,3Pf77DznGJD8Mh7cUDm6k65NhZG6Bra8xVYeKN4SiQ5LYuM3uE2X5aCpmC6vqFdBg7xHfU7G4WACMEKPQFyeUy89,448130709,1060,2026-09-18T15:58:14Z,DWtigfibC6H6dVyqFP7wJJzWsxvJtKwDVpZYBKX8r4df,4.517895,500.0,111.3186089982839,same_tx,37GnvpcDy9P853gQQNHL96WdtpNsu3BbYycwqEea2tYQ,WLHv2UAZm6z4KyaaELi5pjdbJh6RESMva1Rnn8pJVVh,WENAZ2WyPbmgvUcKfQ8hyMDfBQP9bZ65hsZ5KTFrRGZ,False,0.000004569948183729991975414041298,,,,ликвидность пула снята до точки (2X7qQ3FkAqwM),,,,ликвидность пула снята до точки (2X7qQ3FkAqwM),211,0,3,,нет,,,,,,,696,1271,,,448130940
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,5CKjBr1J3bCn3F2tnMnkszgQetFBfa3SJvmbRX3dD1eXqPDqb9MSe7XgvDrPWDWNmU72BbzZg1jgp95tZFXcWDFx,448130977,1107,2026-09-18T15:59:27Z,hxKNWVwEE4HpJuhByYqtcW71yMSLHz7iBCsWeethtgi,8.977355,1000.0,111.48203040661231,same_tx,DSvQbDArFZhcDMP5sGe9RqkxVXvPXa6iRiB626B6zZb,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,WENAZ2WyPbmgvUcKfQ8hyMDfBQP9bZ65hsZ5KTFrRGZ,False,0.00001667543288619643848829646019,0.00002017254994978351237039047052,1.209717,False,,0.00001141671955157705849752153601,0.684643,False,,269,0,3,,нет,,,,,,,975,1745,5WoVHx8t8hERVk5de8UBV6aTRnA3kt9qnpSAdTvtvV7rnMybkKNUyLoM8xMtXvWZK6yjNH7Bon5w47uv3eTSP8RV,5FVFR6CaMnFg2wGF1E4LS9Ftf4oTz6sNiFzoQvk1YoFY1RzPEUETUQBhSS7Jrnh6FRdGTNsaNaAYjYaSb62Uk3Vd,448131202
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,3PorKqVDLUnfqHGYzXpxQpy5UactfAb5ejTrSamMFcnzFPDVnSrkEuuxt34sdwMngw7zdAhiDVA4JgYyu96ahhqQ,448131744,745,2026-09-18T16:02:54Z,DWAi7YhCF59EfLUm9nZwdwJfAyExzqvZCvyax9KakHry,8.984992,1000.0,111.29670900441192,same_tx,Cx4E5QtiEFafmDWEKf2Hq7EYSTXemecJZwyRVgUuVhtN,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,WENAZ2WyPbmgvUcKfQ8hyMDfBQP9bZ65hsZ5KTFrRGZ,False,0.00001549573276052521945642549101,0.00002434496193762480441145249760,1.571075,False,,0.00002353169599148781003210399273,1.518592,False,,88,0,1,,нет,,,,,,,499,1587,pSqTKUNGPg3PM7jwEjhx25wNa2318nJb5gGYoTS2EQ5oUYpBPkGX9JdiMCqPsp3oDmKbhaYaEwoRmnCccsi2D1b,2N4WXFrHGqghBpGyS9wRuoxqx6R7mzDNb5CnDuxV8o45prYJ1UB7KHX6aTEy1P4PmXxaiHxheJHbT58iXz7aFwYj,448131980
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,4ESswN7zBPNAarTdGysorhYARn8J8hg8Vhu5AyhLt54qVmREqEqzcY1X59pYri5YebqpeDk7FcShxTcp6EbZLg7s,448147250,1251,2026-09-18T17:11:47Z,65eAVaiM8XZKqY6NsEY5cx4XcGWDGZadbHaGVL5QxikW,44.790635,5000.0,111.63047786270101,same_tx,BstzvchiJTM2pqeTkLcMkQNKms6WD82SvW7mqT76Z6Sh,GfCnfPzeSppL8B3DBU6B8sYrtEAEugMjowFBKVviAins,So11111111111111111111111111111111111111112,True,0.00001386850441826907841212707495,,,,ликвидность пула снята до точки (3jWs5r19aXVo),0.00001348380556082827487736927879,0.972261,False,,,,,окно не выкачано целиком (> 10000 подписей),нет,,,,,,,3795,6132,,2wAcQ79uZEd5gzooFqrrwrabaLU96grTva9ndNUoaTiTtuw9pmekCzE2BpfxXvruCqzCzvUvcN3uA6cz2p8DP11x,448147481
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,5F4Wk9EtLETnohvyigzyRcXqVsfJjJ6cMZEx25reL73Qf16tnEDw5j3XsjcuKqhcBKvWbUWYfijvDQBEcQbWfe5,448148601,1335,2026-09-18T17:17:48Z,6Ax9mQt3oxsrxDjAF5p1Ljc7NPPHmXWsSsPgnhRJfN8A,13.39963,1500.0,111.94339263441024,same_tx,G45NBS5rswb8ScMmz48U9GdVEa4wb4RZiuwe6X5krgiK,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,SNAPcESrvnH8yUdgeMF6xm1hym9b6hW6s8YeqeHdZFz,False,0.00001490308009134241720126404619,0.00002143200376382524982307720137,1.438092,False,,0.00003017497903643157353391498042,2.024748,False,,137,0,0,,нет,,,,,,,269,605,Azu4Xb2q6u9MzM43meMVa9nFNYd6dZR1ZWyfKpGfd7XQm4gZvXgECQrknx7cncpfUnRCzBEeAwBtwSSdqiEQnoy,2LyAWFkJsv9uVYZuTnkfjCaSToznaqpndmUMRqyRdySPtryxYrmZWdo8vpxQZAihD59pmvz4J229nrJynGsxqGVd,448148832
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,3bn6wPKuLm62t7nqfK8u9iABz8zpAQQhLhznZiPSsRN8nasZj7Sizo2gJxT55i2ptPvfvatuuQGdJm7wZQb8dWDe,448179121,1601,2026-09-18T19:33:54Z,HzfxBXKqM2AwfAGSVshfiVWFyh4PyLNVnZpcNwVXpump,7.035467,800.0,113.7095849171298,same_tx,6ZjG7SnbyHhAofxiQkLKDW7EV14JnVKrfhiMkgjxnQ54,FWuCdZwujuczphSKwXPgSjR7VxoTmZxMGBjmoiBt714D,HiMSSzzwkZkrXJ4PGVJRdtfLaANeAztjjcgk5Dxe7Lwx,False,0.000001068249700821849867766362948,0.000001377174515182240141117173907,1.289188,False,,0.000001509979473008202329986199703,1.413508,False,,54,0,0,,нет,,,,,,,120,211,nkjCBSJpphEf7fFmk9VTTKX5fu473RhdaoVV5JXYPnA5jm32Tr1m2zRNrnw1qB3EgHG4R14CjoXuVqTjvSr5XUW,3wx2PgqMuhFyHmUffvL5CbWWr9QrGcDciR4xRuVqkxMeSzxNwqxTiKYRhTvDK8CsQJ8a9Ub1sWK4iUv21xUizUKQ,448179352
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,hwWsyoRR3Med7ZbwYTGVbC3nZQm374ejhHL8SaHxh2JC4AVgmMf2va8h8Rifhi2H9sAxbvCXT9LopfDJxj5RyCc,448180104,934,2026-09-18T19:38:18Z,7gnye7MymAa2iN8iZsZvH6ybjxeUiaxSoavxgeqG8kkh,4.393127,500.0,114.12171290665447,same_tx,9C91DtpFKYbCzQhjSVKpUWDugNQJWk5vpP6kKn9LDBeF,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,XspzcW1PRtgf6Wj92HCiZdjzKCyFekVD8P5Ueh3dRMX,False,1.431753923558808575736262878E-7,1.809689975282305427015385696E-7,1.263967,False,,1.746068659297955154881842993E-7,1.219531,False,,182,0,0,,нет,,,,,,,473,1142,GKWwLsYZPvdbEvPsJTw1PjCF2h44gXoEFd7FrkRZqYVT5Ckem2x7Yv2ikKYMWkfDSvBZkCvBGiBvAVQxbiYotAK,ciwCRdBzHyhKZ1SjHKcDmHcSWvzntTiQ2qtGbP76yPq1CxZF4TTY8T7Yb44oPGrsFgynnBGht3PePaphDnY2mtD,448180329
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,4WSzQE393itNq6db38U1J6hUi4UVNgwd5pu8v8nfw2RFqEGnaVZDP7RqrW1iVv1nJ6VyR2PqJcA8xCKtiWKRG3kf,448248026,1088,2026-09-19T00:40:29Z,biddm3N7RjyjfcnzmjgrQJ24QKooBGUy1RYP1aEgtzW,21.880612,2500.0,114.2592761350929,same_tx,BCMFtURNQoa2fLATUzqHyM46uS1DDKRQi2Je9XcWWxHt,5jg5hzfX8SHJ65EnbM1BHkjirv4nfRk5aQkKhUWhfvU5,So11111111111111111111111111111111111111112,False,0.000003842171528022525758436598179,,,,история хранилища в окне не выкачана,,,,история хранилища в окне не выкачана,,,,окно не выкачано целиком (> 10000 подписей),нет,,,,,,,0,4005,,,448248257
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,54tMEM4TQZikwbUZNTEsaCLKwH9Vt7XLKCzvekRGgzgGxhVjjGozcHeeLziXfprWuNPpJwBWWkCySexXai3VT6ix,448250314,934,2026-09-19T00:50:42Z,6LrDt7nBiHraUuk9PZoUL8Qy9WX6pnSpDz1RkWWRR7hN,20.490184,2500.0,122.00964404867061,same_tx,7JPJxc5GpKE7EVyL1ewnLW48YbNt5TacK5VCzuTv6fxT,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,uniHfuPhEQSrtpzXpJZDCSq53yaejKKpNhFUiKoHKHV,True,0.0001504609958842504741571580026,0.0001474201481493209869215188072,0.97979,False,,0.0001490170766632496260243538630,0.990403,False,,20,0,0,,нет,,,,,,,29,34,33rYuJB6F5zgzWVkemYH7FkAmnu51NAkHk1a4PrAB6W2Gg15NUDsG4nUXa4QxacQGc1L7z66ESUYAB4cwM6pUdy2,B5dZTQwB3AGe9AzADGPLmc5KZG4HBMHmHAe5xbGxtrW9pno2begP8pg7bZ5CQtiJmxhJitsHzbvSiqEwoC9oCG2,448250545
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,q2SF1EeneJEva5YdYR37wi3yF35pXs3Xux6SYefdSH5k7SHLv2CPWPhoD5csaW2ZX6xv2hFBfC7BG1MPDyWDXhG,448556593,886,2026-09-19T23:31:20Z,4htjusK8sBXXpGmcnbTmQHCRTFoh4fSwQryWEnTmpump,13.513057,1500.0,111.00375393037453,same_tx,C7zqqghkpBq3mxMkhFLTf9VaTbYp1tkv772sqkQq3UM3,3BgcWHyE17S1CUo1yzZUkUVhJCDTrPpV8yuTHo7D9gNL,So11111111111111111111111111111111111111112,False,0.000001171925140263130536189851690,0.000001310826355210716147284325856,1.118524,False,,0.000001786790238740702856320460078,1.524662,False,,93,1,2,,нет,,,,,,,1201,2041,QDV3zERCVMDp4XwwyTvnMdJoqepkgNZ37eAN5fcSuKtZSobA4YPaz4Uuze7Fk2gBrEfGYDpV9ZnQveSAi7WpFLN,4PxeFsk3oJZwJrroh1KHSN7HSZPTDThSPjErc1FQe4oHjMbot1Q8LxhbwThDt4J2rnVLL6MdXAXH775rkQkNZoYS,448556824
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,2hxdkYyPAGaZbSwMZrQdVCgUX3g1SXV37AUofZ6rjmRo86VR8jPqGedVsdQYrqTFSPWqwd27zxBGoCuMKVHXpRLV,448804108,1479,2026-09-20T17:50:37Z,4MMQY9bwkxxTtsK3W227Q5ABT6yFY8Pmn9Ze7wmAXKY8,9.078582,1000.0,110.14935602266668,ref_pool:PACagbqv7g5dyk6e,52Hg9WZccdqysofMDzcZdyzUvHMkMfyKCKDWHPVSpnsU,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,DKNGQFNGQmoBdXSRGKJ8tTu7uPDasw5JDcfMmWniNfow,True,0.0008627898162450492459401198500,0.0008683832315916319070949433078,1.006483,False,,0.0008683832315916319070949433078,1.006483,False,,5,1,0,,нет,,,,,,,6,18,3onA6vvwArv5KpAHGGoy8hXkzo2jrcov7926YkJFNZS7rP2vFgWTJXcCsVuPiGjC17vDqk8x7HWUU2zCZHXEkuib,3onA6vvwArv5KpAHGGoy8hXkzo2jrcov7926YkJFNZS7rP2vFgWTJXcCsVuPiGjC17vDqk8x7HWUU2zCZHXEkuib,448804344
BATCH-5,F5MYbjEATQFD6rxwdS2zXzEHBGuUhSGvJkUhLFAcr4hv,Omakase,4roQ844xb4WsdxSpm9DDsgJKWaQSQvW11tETnxiBin8paycdMA9T7WytNMLdXJfu3Lzh5NNmfLhkRPMPZf7QSuYW,448888647,267,2026-09-21T00:07:33Z,HRXEKvAuz3Y1uocPtwRHezC5UAtNuD9X9kfyiSPuvMYb,4.472901,500.0,111.95094358015126,same_tx,5BeSohgisUCP9nYGggXNFtVJt4SstdMdaSbUeoSpns7M,ETeXHSbtDav4EkPvtvX91Mynp1YbuU6T4PZqLqvT1WmA,So11111111111111111111111111111111111111112,False,6.086722441265513733605576504E-7,5.814730123541752019598745244E-7,0.955314,False,,7.330800569282175837544266932E-7,1.204392,False,,92,1,1,,нет,,,,,,,1386,2661,5f2sfDt9VU67vSXnHHNi15hrjH2CgC5qGw7wQWs9gaj3zFhiZwPVRKH7CjkgjfFGeVZewr6639KZAuu9ot7eEBHa,Q8uEz5Cw3SJQwbxihKSZ4A5quhE2nay7yocuL9nUNn6LxLFxqsCD8kTQzmKpcjYcXvRbHTQFed6WVtEYyqKLrek,448888878
