friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-08-28 00:00:00,0x7c04e6a3368f2a1de3874f0e80d2e0a1a9915da6,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x7c148f74ac7445d1f28366b7fcdc6792a9fcd0cf,0,,,1,7.4808759375000005,0,,,0,,,0,,
2026-08-28 00:00:00,0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x7f0abef0c07280f82c6a08ead09ded6bae2c13fc,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x7fd06a4d81ccfa3f351394e144d5191874c31313,0,,,4,0.328007407103,0,,,0,,,0,,
2026-08-28 00:00:00,0x8005d266423c7ea827372c9c864491e5786600ea,0,,,1,8.445578140752,0,,,0,,,0,,
2026-08-28 00:00:00,0x822cc93ffd030293e9842c30bbd678f530701867,14,5.436325252495756,1195.317999935676,197,2910.3780040255283,0,,,0,,,6,1.394191121725553,290.432853088328
2026-08-28 00:00:00,0x82da4646242e1d962e96e932269dc644c94a9caa,0,,,6,90.47446464711288,0,,,0,,,0,,
2026-08-28 00:00:00,0x84cab63bc87912e71ad199ff14a0ba45de68fef8,18,17.343776328142916,2774.4551911432773,363,31650.689568675993,15,4.533731482222008,741.9406149000758,1,0.12250089615960126,19.8086724,15,17.435090299394215,2751.698115233503
2026-08-28 00:00:00,0x86923f96303d656e4aa86d9d42d1e57ad2023fdc,134,17.72001643856461,8265.891510357422,7075,554743.572369232,97,11.78155254093946,5501.808205836167,150,29.025461299365713,13524.829186680818,231,62.48885702775454,29066.658370223526
2026-08-28 00:00:00,0x894e1ec2d74ffe5aef8dc8a9e84686accb964f2a,840,715.0075032455433,133236.98593069063,9351,1028466.5399374663,120,51.55683063300842,9582.956046624935,375,170.39439340196725,31439.115670542462,496,210.43649896297535,39012.197371530136
2026-08-28 00:00:00,0x89776d4cd68193597a2fc132cfac1fde36ccea8a,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x8b2f88497f15a18e9d4ffa1a8ffb8538399ae774,0,,,4,0.36146079802799996,0,,,0,,,0,,
2026-08-28 00:00:00,0x8cf07c5a878945185d327aaa6e33faa95f95e7bf,1,0.015019504467236811,0.6384451626491149,104,13683.35693728845,0,,,2,2.888222976338044,103.18524401438145,1,0.006547288819853258,0.2733435283386329
2026-08-28 00:00:00,0x8ef20885f94e3d9bc7eb3080279188bd5ed7c08c,0,,,6,171.80365873084492,0,,,0,,,2,0.34154108615297124,301.85096431527995
2026-08-28 00:00:00,0x8ff63eaeee3fe54ba450c4f5538064ec5a893aef,1,0.000542907814253139,0.141403984761,4,0.565493954857,0,,,0,,,0,,
2026-08-28 00:00:00,0x92ef19e82bd8ff36661de838d5eae7e5cef0effe,1,0.7261928204130345,49.714397032103996,1,49.714397032103996,0,,,0,,,0,,
2026-08-28 00:00:00,0x92f9f459f1a9a5ad266b182be7bffd1c6c666894,1,0.1359900732943484,49.2376,6,99.57375233989902,0,,,0,,,0,,
2026-08-28 00:00:00,0x92fd66527192e3e61d4ddd13322aa222de86f9b5,3,0.7764114980444722,78.75239423909201,115,6291.181593309341,2,0.6751016166003113,68.2682570305,1,0.03149363314179475,3.1988640000000004,6,0.44992782824498073,45.436901540428
2026-08-28 00:00:00,0x93dbb1d2dc5d63f4abacff30485273f538df68ac,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x941ae714ec6d8130c7b75d67160ca08f1e7d11dd,14,9.079581324349773,4423.46431851191,417,47716.258440422964,15,2.721234468006591,1261.602592172132,3,1.2736134322990684,578.863961793392,20,8.824755573650306,4135.567630873098
2026-08-28 00:00:00,0x94b8aae43a1ccc08aa64b7d1f29b4d920af4a0c9,0,,,4,0.554567259096,0,,,0,,,0,,
2026-08-28 00:00:00,0x95052ddcd5dc25641657424a8cf04834997e1730,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x9651342cea770ae9a2969ba2a52611523146aef9,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x96b933c74ecb4a0926b9210cef7b743ef46be2e9,0,,,4,0.5420379244010001,0,,,0,,,0,,
2026-08-28 00:00:00,0x980dcf6766fa79f5cf0c4aadb3ab477ff15a9619,3,2.3199574294243757,647.4490679999999,20,3068.480180995852,0,,,0,,,1,2.110862498416853,543.3556512414913
2026-08-28 00:00:00,0x98e75885157c80992a8d41b696d8c9c6fb30a926,11,12.4110634534186,217.19744983033317,41,1683.4207027740135,2,3.1184349350864227,57.39234105096877,28,151.23666441544276,3019.517140099663,5,5.6211800003143555,111.49458126010684
2026-08-28 00:00:00,0x99d9d8663545151603863c5acbd6fc3218899009,0,,,4,0.35192421827,0,,,0,,,0,,
2026-08-28 00:00:00,0x9ab02ead789b6903c3c44d0ed32f9c707cdf12fd,1,0.000245086025194843,0.142060239945,4,0.568118409465,0,,,0,,,0,,
2026-08-28 00:00:00,0x9b23573b156b52565012f5ce02cdf60afbaa70be,2,0.515936244232744,26.869461287067004,182,2080.8142566646757,12,1.9948874190568313,98.58865882107797,0,,,18,13.50428456716107,773.5871689374022
2026-08-28 00:00:00,0x9d9c6684f596f66a64c030b93a886d51fd4d7931,0,,,20,421.8936122458521,0,,,1,0.03607806569554872,7.394200579695975,0,,
2026-08-28 00:00:00,0x9e7abd3c9139d14e4c86dce0e455aab7a0c2fb3e,52,38.389808749723166,2117.65466519655,3184,242935.41646489527,0,,,0,,,17,6.3443410522409165,322.6018577923178
2026-08-28 00:00:00,0x9ece29a4a2397c0a35fb5fa8ee2b9509130a98cc,1,0.00281478701444924,0.14222430374099998,4,0.5687745231169999,0,,,0,,,0,,
2026-08-28 00:00:00,0xa249baf1063af884807c1e1400aef7784836917e,0,,,11,218.98533386899953,0,,,0,,,0,,
2026-08-28 00:00:00,0xa30fa36db767ad9ed3f7a60fc79526fb4d56d344,114,807.8478344843937,106704.80688964266,4929,927875.3225057924,508,316.93062875258886,40663.24857428989,82,212.6081933044592,28411.12659468239,323,489.1923623389642,64480.90058087859
2026-08-28 00:00:00,0xa48f22a46c0f1c46ca7d111cb6c137c271987180,1,0.000125996794527004,0.13846105962000002,5,0.697015178101,0,,,0,,,0,,
2026-08-28 00:00:00,0xa4f319104089fe321dc8093c6e707d4fe190a988,0,,,4,0.42303823164800003,0,,,0,,,0,,
2026-08-28 00:00:00,0xa5d4968421ba94814be3b136b15cf422101ac1a3,0,,,0,,0,,,0,,,0,,
