t,o,h,l,c,v
1783263600000,398.82126018403767,400.3738667190663,398.56079066235725,398.56079066235725,8027.486414721749
1783267200000,398.56079066235725,400.201416105804,398.4117884991741,399.07212394151617,3213.207667429398
1783270800000,399.07212394151617,401.3905640054884,398.4496337092909,400.6076347746143,1752.2347720848654
1783274400000,400.6076347746143,400.82217878066115,399.3704381877189,400.66400785062007,10614.548684022026
1783278000000,400.66400785062007,400.782456824081,399.1920041524565,400.19451870710304,2156.795495134365
1783281600000,400.19451870710304,400.19451870710304,398.90222798772896,399.3902695936967,7099.629182503589
1783285200000,399.3902695936967,402.47808448426133,399.042518167112,401.30983275495254,5955.857860781406
1783288800000,401.30983275495254,402.33375874547124,399.36291638985045,400.1103994545542,10557.030290629698
1783292400000,400.1103994545542,400.6767411217489,398.8655669886133,399.224747915757,5046.312508406628
1783296000000,399.224747915757,400.1252466143053,396.2476915235286,397.98832388319977,35152.523997428696
1783299600000,397.98832388319977,398.75417770012905,395.47250873152973,396.65075826545564,12153.707007474159
1783303200000,396.65075826545564,398.4696589045275,394.9135008576486,395.69586209331936,7696.912191014804
1783306800000,395.69586209331936,398.1118718034287,395.18385868564366,395.8616365189368,6238.873507481243
1783310400000,395.8616365189368,397.93090171990303,394.7234956158634,397.45455238659764,3930.7762965340453
1783314000000,397.45455238659764,398.6491934539387,397.03843206917793,397.5525871490744,5855.323529855391
1783317600000,397.5525871490744,399.45532255589615,396.6023264469151,398.66240900065134,3760.6916593075225
1783321200000,398.66240900065134,398.99727336703484,397.6840819941427,398.13742750524494,1841.5527423519513
1783324800000,398.13742750524494,399.94289081611106,398.13742750524494,399.0766056556177,10967.778903294973
1783328400000,399.0766056556177,401.097985368575,399.0766056556177,399.94500695231,5935.8917532252135
1783332000000,399.94500695231,402.81326794303646,397.62216351245314,399.0953707222323,4201.752856929852
1783335600000,399.0953707222323,400.38993145748947,396.8425789519879,399.7501201063109,10528.23766357297
1783339200000,399.7501201063109,402.10122351981124,396.1279878488698,398.7979240045391,14574.442321611254
1783342800000,398.7979240045391,403.2640814107165,391.04105735722277,402.4240234028818,72976.6307069684
1783346400000,402.4240234028818,408.6797507883948,399.6915534129639,407.84271599626425,71245.7280115706
1783350000000,407.84271599626425,414.71814666962194,407.1172432895139,413.30874355989204,59804.942103461246
1783353600000,413.30874355989204,418.79858899279225,413.30874355989204,417.57434168829883,56987.21219881016
1783357200000,417.57434168829883,419.82645796904467,413.33734049232106,414.12806101855375,41583.40739143307
1783360800000,414.12806101855375,417.91155591950405,413.46507317465284,416.8208737586685,31304.25046358696
1783364400000,416.8208737586685,418.96036217145144,415.5158530480464,418.80402566193726,35985.37656166315
1783368000000,418.80402566193726,421.15067263089134,416.75993349827326,418.92932689418757,8522.78405399503
1783371600000,418.92932689418757,420.9358073196295,416.60862238817697,419.04843091286614,10032.883678266338
1783375200000,419.04843091286614,419.37848123345606,417.4649783449841,418.5936656028857,4503.038180837737
1783378800000,418.5936656028857,418.5936656028857,416.6476980360851,417.1418026851005,5048.694379953904
1783382400000,417.1418026851005,418.03374325278764,415.1341259177862,416.34896036400687,14420.83163574722
1783386000000,416.34896036400687,416.84272736868013,413.78675663594476,416.31571460249916,10551.679422559164
1783389600000,416.31571460249916,416.92642454133284,414.43190418513234,415.6500570076013,8473.123848634159
1783393200000,415.6500570076013,416.51046136278063,412.5853567201966,413.6919954866123,7142.123495390664
1783396800000,413.6919954866123,415.56760195084223,411.8021062914033,412.49432506154193,9936.843835203303
1783400400000,412.49432506154193,415.41054004961074,409.9455060260898,414.8156001578313,15417.47056167643
1783404000000,414.8156001578313,415.9613667481992,412.5062691631813,412.7363292000497,8718.897338969926
1783407600000,412.7363292000497,416.2767953241443,412.7363292000497,413.7603330822506,10386.923479181025
1783411200000,413.7603330822506,416.6296712447858,412.9415336267086,415.4249553514816,11809.801261153852
1783414800000,415.4249553514816,415.9953667308144,413.78288121804286,414.08906806683876,6791.772367819975
1783418400000,414.08906806683876,418.0850357744291,413.40408508263926,417.12157320840447,21313.344216230907
1783422000000,417.12157320840447,418.87814432121525,416.25469313735334,417.10448884925097,19902.01676245696
1783425600000,417.10448884925097,419.96585482249844,416.01047299268083,416.6948539216855,26456.57114656522
1783429200000,416.6948539216855,419.33480888465425,410.6568612912493,412.3229309995917,70244.08231872159
1783432800000,412.3229309995917,415.1860389580079,407.48053405488344,408.5509140824171,72342.30981815845
1783436400000,408.5509140824171,410.07007433036404,404.5682227228964,407.60533392773203,46778.64556506295
1783440000000,407.60533392773203,410.3070287403251,406.1652327706885,409.63841748401893,32562.03981005734
1783443600000,409.63841748401893,410.92655944507567,405.0136148652042,406.9553702344858,25710.678969783756
1783447200000,406.9553702344858,409.0787480002413,403.3841295046821,404.46356869996396,28602.73713045766
1783450800000,404.46356869996396,405.2851647139403,401.82188714386433,403.4081303806062,37619.69667251203
1783454400000,403.4081303806062,405.9674298704408,402.52736573074975,404.53748956700565,9189.783957466077
1783458000000,404.53748956700565,406.0808874142911,403.21074219112376,404.1217737101382,4583.953579070672
1783461600000,404.1217737101382,405.31852852499253,402.08877258105247,404.61360072592015,2793.136602530997
1783465200000,404.61360072592015,404.9469878369363,402.99733726784035,403.212598864898,4260.485488154323
1783468800000,403.212598864898,405.3546420793183,402.2162251557389,405.2122947478634,16319.996732803844
1783472400000,405.2122947478634,405.8392236983977,402.33166958331384,403.49015244657755,9007.413816115983
1783476000000,403.49015244657755,404.44618103995975,401.6212639144418,403.18152143106306,9377.031901931186
1783479600000,403.18152143106306,404.6911005429823,402.40666793064116,404.46964185347025,6068.706642836931
1783483200000,404.46964185347025,404.869098775886,402.36559703741887,402.6831087469798,5099.254520536878
1783486800000,402.6831087469798,404.65051736031364,400.9065468363412,402.05058246559355,8422.701408228271
1783490400000,402.05058246559355,403.2173544088042,401.16763237417484,401.45001070162397,6542.136065888794
1783494000000,401.45001070162397,403.9044275846596,400.949765710869,401.84638597297754,9344.965779928063
1783497600000,401.84638597297754,404.13858998515497,397.32107845385156,398.8782643426843,33881.732097519016
