entry_n,entry_qty,entry_vol,exit12h_n,exit12h_qty,exit12h_vol,exit4h_n,exit4h_qty,exit4h_vol,p_n,p_qty,p_vol,t_checkpoint,token_address
13,2.2146573003594483,771.4872322373317,17,0.2167354686691756,75.35802532167199,14,0.7386551731346179,257.28468736812147,24,8.310236108616644,2890.5299746186306,2026-07-21 20:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
15,4.801438720584222,1675.9460900935853,22,1.481600910293546,519.1294354548999,24,4.792194543934326,1667.6117650816614,26,1.0057973217692981,351.2324326213233,2026-07-21 21:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
12,1.5881693803743944,558.5947528103118,7,0.06200254520341528,21.779553904971483,6,0.8742992398304776,304.9218818411741,17,7.752667744962219,2715.2665941996324,2026-07-21 22:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
23,1.7731259653917457,620.8725585572292,21,2.2226764088168487,774.5983908930242,18,7.035812964050382,2457.086857087465,9,0.295063403183384,103.178706093309,2026-07-21 23:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
41,0.757314951782608,311.27394028071365,17,1.7748318117880593,701.8709927202183,18,1.0147112162408987,416.0781318310863,16,0.6812079553727184,272.04538321842557,2026-07-15 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
18,0.7469491322899354,305.12205886954666,35,4.161452226886414,1652.133542105799,23,1.603983155468217,646.4624920301667,48,0.7715286075665863,319.65315976978565,2026-07-15 01:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
17,0.46217754823160817,189.31084043356176,49,8.141735259759505,3283.573634407818,20,0.7043634894914126,279.2030707788475,26,1.652391656570608,666.1666108071025,2026-07-15 02:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
13,0.5848409475394463,233.70581441742806,12,1.5993523977870727,634.32068504604,23,1.9777543574232153,799.436360764649,21,1.0313190092175109,433.79177190414924,2026-07-15 03:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
7,0.18391307588333677,72.96859381194159,30,1.7162423985672552,709.5149503212674,6,0.19378135301724328,76.54119435563373,18,1.0147112162408987,416.0781318310863,2026-07-15 04:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
4,0.0785849324209209,31.121458915963593,14,1.5481868961742815,609.2146999482287,6,0.05242138538612513,20.757246940401664,23,1.603983155468217,646.4624920301667,2026-07-15 05:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
12,4.221544586591585,1683.203709707078,20,1.7137080344291034,682.1056499782317,8,0.10320675545441704,40.96285934942376,20,0.7043634894914126,279.2030707788475,2026-07-15 06:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
10,0.8222383597108534,325.8864798782232,17,1.7931433423633103,712.9870884518893,20,0.7034563290990817,277.3963316039695,23,1.9777543574232153,799.436360764649,2026-07-15 07:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d
